id,text,label,origin,type,language,split,text_original
en_10960,Exelon сообщила сегодня о прибыли за 2-й квартал: прибыль подразделения @USER_______ за 2-й квартал выросла на 17% до $84 млн.  Ни слова об улучшении сетки. @ПОЛЬЗОВАТЕЛЬ_____,0,translated_en,tweet,ru,SMM4H_26_train,Exelon reported 2Q earnings today -- @USER_______ unit's 2Q profit rose 17% to $84 Mln.  Not a word about improving the grid. @USER_____
en_14328,"@USER__________ @USER___ @USER___ эх, я не тот несчастный человек, которому приходится оставаться в комнате.  Я уже раздал Геодон",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ @USER___ @USER___ eh, I'm not the unfortunate soul who has to stay in the room.  I already handed out the Geodon"
en_9113,"«@USER________: люди в депрессии регулярно проверяют уведомления в Твиттере, Facebook, электронную почту и текстовые сообщения». прозак??",0,translated_en,tweet,ru,SMM4H_26_train,"""@USER________: depressed people check notifications for twitter, facebook, e-mails, and text messages regularly."" prozac??"
en_5849,#askadoc готовится запустить энбрел для Psa. Что вы думаете?,0,translated_en,tweet,ru,SMM4H_26_train,#askadoc getting ready to start enbrel for Psa. What do you think?
en_8438,Этот Имодиум меня спас.,0,translated_en,tweet,ru,SMM4H_26_train,This Imodium saved me.
en_11029,"я думаю, что перестану принимать таблетки темазепама, не думаю, что они помогают мне спать так сильно, как сероквель",0,translated_en,tweet,ru,SMM4H_26_train,"i think im gonna stop taking the temazepam tablets, I don't think they help me sleep as much as seroquel does"
en_10287,я подсуну им одну из своих вывансов в их напитки.,0,translated_en,tweet,ru,SMM4H_26_train,i'm gonna slip them one of my vyvanse in their drinks.
en_17205,"Я становлюсь таким счастливым человеком, когда принимаю выванс",0,translated_en,tweet,ru,SMM4H_26_train,I'm such a happier person when I take vyvanse
en_14097,"@USER_____ Думаю, #Декстеру сегодня вечером нужна парочка Паксила!",0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ I think #Dexter needs a couple of those Paxil tonight!
en_6359,"@USER_________ Объясняет, почему я едва мог дойти до спальни и вдобавок принимал темазепам !!!",0,translated_en,tweet,ru,SMM4H_26_train,@USER_________ Explains why ive hardly been able to walk to bedroom and on top of tht id be taking Temazepam !!!
en_1535,"Вернулся от психиатра. Она прописала мне Вийбрид и Амбиен. Я сейчас точно сойду с ума, лолиез. ;) :П",0,translated_en,tweet,ru,SMM4H_26_train,Back from the Psychiatrist. She prescribed me Viibryd and Ambien. I'm really going to be loopy now loliez. ;) :P
en_6678,"@USER______ но все остальные пользователи adderall мне 2 круто, 4 меня",0,translated_en,tweet,ru,SMM4H_26_train,@USER______ but the other adderall users all r 2 cool 4 me
en_13144,"и терапевт прописал мне темазепам, даааа, надеюсь, сегодня вечером я высплюсь лучше!!",0,translated_en,tweet,ru,SMM4H_26_train,and the gp has prescribed me some temazepam yaaaay hopefully il get some better sleep tonight!!
en_10693,"@USER_________ Мэвис, могу ли я порекомендовать вам 60 мг флуоксетина в день, чтобы помочь вам с обсессивно-компульсивным расстройством??  #Макканн",0,translated_en,tweet,ru,SMM4H_26_train,"@USER_________  Mavis, may I recommend 60mg of fluoxetine daily to help with your obsessive compulsive disorder??  #McCann"
en_8365,... цимбалта может помочь..,0,translated_en,tweet,ru,SMM4H_26_train,... cymbalta can help..
en_9488,Можно ли рекомендовать использование #Летрозола при #СПКЯ не по назначению? HTTPURL________________,0,translated_en,tweet,ru,SMM4H_26_train,Can off label use of #Letrozole in #PCOS be recommended? HTTPURL________________
en_4158,Fmge Судорожный порог при приеме ципрофлоксацина увеличивается на? A. Ампициллин B. Амиодорон C. Теофиллин D. Все перечисленное,0,translated_en,tweet,ru,SMM4H_26_train,Fmge  Seizure threshold with ciprofloxacin is increased by? A. Ampicillin B. Amiodorone C. Theophyllin D. All of the abve
en_10932,НИКАКИХ ПРИЗНАКОВ БОЛЕЗНИ КРОНА В МОИХ НЕДРАХ. #БУЯ #ХУМИРА #ЭФФЕКТИВНАЯМЕДИЦИНА,0,translated_en,tweet,ru,SMM4H_26_train,NO EVIDENCE OF CRHOHN'S IN MY BOWELS. #BOOYAH #HUMIRA #EFFECTIVEMEDICNE
en_15379,интересный патент на Enbrel. Патент США 8 063 182.,0,translated_en,tweet,ru,SMM4H_26_train,"interesting patent on Enbrel U.S Patent 8,063,182"
en_7355,rt @USER__________: @USER__ @USER___ только оланзапин может нас вылечить... молись вместе с нами... императрица еще может услышать наши жалкие мольбы!,0,translated_en,tweet,ru,SMM4H_26_train,rt @USER__________: @USER__ @USER___ only olanzapine can fix us... pray with us... the empress may yet hear our pitiful supplications!
en_14962,@USER_____ смени свое имя на Тазмар,0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ change your name to tazmar
en_7014,сколько раз ты собираешься говорить «ксарелто»?,0,translated_en,tweet,ru,SMM4H_26_train,how many time are you going to say xarelto?
en_14404,Слава Богу за Зипрексу.,0,translated_en,tweet,ru,SMM4H_26_train,Thank God for Zyprexa.
en_12365,"@USER__________ да, я тоже принимал кветиапин, но меня перевели на арипипразол, даже не уверен, что он работает, потому что весь вечер плакал",0,translated_en,tweet,ru,SMM4H_26_train,@USER__________ yeah same i was on quetiapine but they switched me to aripiprazole not even sure it works as spent evening crying
en_9506,"@USER__________ @USER__________ Привет, Линнея. Я принимаю габапентин и мегестрол от приливов, вызванных тамоксифеном. Я начал с габапентина, который помог, но приливы все равно были невыносимыми. Затем мы добавили мегестрол и почти без приливов и побочных эффектов.",0,translated_en,tweet,ru,SMM4H_26_train,@USER__________ @USER__________ Hi Linnea. I am taking gabapentin and megestrol for hot flashes caused by tamoxifen. I started out with gabapentin which helped but hot flashes were still unbearable. Then we added the megestrol and pretty much hot flash free with no side effects.
en_9467,Доктор увеличил дозу габапентина до 600 мг 2 раза в день и до 900 мг 1 раз в день. Меняю обезболивающие с 10 мг каждые 8 ​​часов на 5 мг каждые 3 часа с 6-часовым перерывом во время сна.,0,translated_en,tweet,ru,SMM4H_26_train,Dr upping Gabapentin to 600mg 2x/day & 900mg 1x/day. Changing pain pills from 10mg every 8hrs to 5mg every 3hrs w/a 6hr break when I sleep.
en_8705,Меня только что вынудили завтра вечером снова поужинать с Ксарелто... #freefoodiguess #ihopemybossbails,0,translated_en,tweet,ru,SMM4H_26_train,Just got coerced into another dinner with Xarelto tomorrow night...  #freefoodiguess #ihopemybossbails
en_4493,"Данг заказал его в 15:00 по восточному стандартному времени. Получил в 9:25 утра. Должно быть, он отнесся ко мне серьезно, когда я сказал, что не могу дождаться, cc @USER_______ #rheum #enbrel",0,translated_en,tweet,ru,SMM4H_26_train,Dang ordered it at 3:00pm EST Got it at 9:25 am. Must have taken me seriously when I said I couldn't wait cc @USER_______ #rheum #enbrel
en_9759,"Сочетание препарата для прекращения курения варениклина с никотинзаместительной терапией оказалось более эффективным, чем монотерапия варениклином.",0,translated_en,tweet,ru,SMM4H_26_train,Combining the smoking cessation medication varenicline with nicotine replacement therapy was more effective than varenicline alone at...
en_16903,"@USER__________ помните о таких лекарствах, как лирика, которые маскируют боль. состояние еще есть. исправить невропатию &amp; боль уходит.",0,translated_en,tweet,ru,SMM4H_26_train,@USER__________ be aware of meds like lyrica that mask pain. condition still there. fix the neuropathy &amp; the pain goes away.
en_11146,"@USER______ Хаха... Я на авелоксе. 400 мг. Один ежедневно. Постан Форте. Трижды в день. Я бы хотел, чтобы пиво было антибиотиком.",0,translated_en,tweet,ru,SMM4H_26_train,@USER______ Haha... I'm on avelox. 400 mg. One daily. Postan Forte. Thrice a day. I wish beer was an anti-biotic.
en_3363,Симбикорт обманывает?,0,translated_en,tweet,ru,SMM4H_26_train,is symbicort cheating?
en_11369,"@USER__________ Абсолютно. Создатель является худшим нарушителем «незаработанной премии». Но $AZN – чемпионы. Топ-3: Crestor, Nexium и теперь Brillanta",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ Absolutely. Creator is worst offender for ""unearned premium"". But $AZN are champions. Top 3: Crestor, Nexium & now Brillanta"
en_2698,"Я впервые принимаю аддерол примерно за 2 года. Это заставляет меня думать о крутых словах, таких как гальваника и изобилие.",0,translated_en,tweet,ru,SMM4H_26_train,"This is the first time I've been on adderall in about 2 years. It makes me think of cool words, such as galvanic and exuberance"
en_5618,"@USER___ Напоминает мне слоган Имодиума: «Зачем беспокоиться о возобновлении приступа диареи?» Почему ты так думаешь, приятель? я обосрался в прошлый раз",0,translated_en,tweet,ru,SMM4H_26_train,"@USER___ Reminds me of the Imodium slogan, ""Why worry about your diarrhoea attack coming back?"" Why d'ya think, pal? I shat myself last time"
en_15039,"Декс вчера вечером и сегодня вечером, а сегодня Велкейд. Бой продолжается. #Миелома — отстой",0,translated_en,tweet,ru,SMM4H_26_train,Dex last night & tonight and it's Velcade today. The fight continues. #MyelomaSucks
en_9443,"@USER___________ @USER______ вышлем тебе салфетку и имодиум, чтобы ты обосрался? может еще и крем от геморроя?",0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ @USER______ shall we send you some kleenex and some imodium to help you with shitting yourself? maybe cream for piles too?
en_4115,"Больше данных о #дабигатране #ISTH2013 сегодня. Для получения обновленной информации о вариантах разворота перейдите на ePoster 1.45-6, экран 45 в 17:00.",0,translated_en,tweet,ru,SMM4H_26_train,"More #dabigatran data #ISTH2013 today. For an update on reversal options head to ePoster 1.45-6, screen 45 @ 17:00"
en_7251,"интересный! «@USER_____: бананы содержат природный химикат, который может сделать человека счастливым — тот же химикат, который содержится в прозаке».",0,translated_en,tweet,ru,SMM4H_26_train,interesting! “@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.”
en_7550,"@USER____ Мне просто интересно, сколько кветиапина я могу принять за один прием, чтобы меня нокаутировать???",0,translated_en,tweet,ru,SMM4H_26_train,@USER____ I'm just wondering how much Quetiapine I can take in one go to knock me out???
en_1615,"Моя мама только что сообщила мне, что наша собака принимает Прозак.",0,translated_en,tweet,ru,SMM4H_26_train,My mother just informed me that our dog is on Prozac.
en_8264,"поэтому мне предложили рецепт на флуоксетин от депрессии/тревоги/ОКР, который, как я думал, может помочь в целом в выздоровлении от анорексии.",0,translated_en,tweet,ru,SMM4H_26_train,so i've been offered a prescription for fluoxetine for depression/anxiety/ocd which i thought might help in general with anorexia recovery
en_15638,"Метформин часто является препаратом выбора при диабете 2 типа, поскольку он имеет множество преимуществ и с меньшей вероятностью вызывает увеличение веса.",0,translated_en,tweet,ru,SMM4H_26_train,Metformin is often the drug of choice for type 2 diabetes because it has multiple benefits and is less likely to cause weight gain.
en_6170,"@USER________ Хотя я не могу настаивать. Вы будете готовы, когда будете готовы. Я принимал Прозак большую часть семи лет, а потом @USER_________",0,translated_en,tweet,ru,SMM4H_26_train,@USER________ I can't push it tho. You'll be ready when you're ready. I was on Prozac for the better part of 7 yrs and then @USER_________
en_9425,"@USER__________ страдал социальной тревожностью в течение 4 лет, когда у меня случилась первая паническая атака, состояние ухудшилось, когда я пошел в университет, поэтому я только начал принимать паксил",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ suffered social anxiety for 4 yrs when i had my first panic attack,got worse when i went to uni, so have just started paxil"
en_15606,"Что происходит, когда вы принимаете слабительные и имодиум",0,translated_en,tweet,ru,SMM4H_26_train,What happens when you take laxatives and Imodium
en_14234,@USER___________ @USER________ Разве тебе не следует сниматься в рекламе Activia или boniva?,0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ @USER________ Shouldn't you be doing an activia or boniva commercial?
en_1001,"«@USER_____: бананы содержат природный химикат, который может сделать человека счастливым — тот же химикат, который содержится в прозаке».",0,translated_en,tweet,ru,SMM4H_26_train,"""@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."""
en_3261,Никкас умирающее желание — пастилка для горла,0,translated_en,tweet,ru,SMM4H_26_train,Nikkas dyin wish is a throat lozenge
en_440,"$lly во втором квартале: 6%-ный рост выручки по сравнению с прошлым годом способствовал цимбалте и сиалису, поскольку продажи выросли на 22% и 13% соответственно. торговля акциями +3% на премаркете",0,translated_en,tweet,ru,SMM4H_26_train,$lly q2: the 6% y/y rise in revenue helped by cymbalta and cialis as sales rise 22% and 13% respectively. shares trading +3% pre market
en_5391,"Я уверен, что главную роль в рекламе боулинга Крестор ждет долгая и успешная актерская карьера.",0,translated_en,tweet,ru,SMM4H_26_train,i'm sure the lead in the crestor bowling ad is going to have a long and successful acting career.
en_1484,"Гамма-аминомасляная кислота является тормозным нейромедиатором, который помогает контролировать агрессию и переедание. . Мой сломан @USER____",0,translated_en,tweet,ru,SMM4H_26_train,Gamma-aminobutyric acid is an inhibitory neurotransmitter which helps to control aggression and eating. . Mine is broken @USER____
en_6799,@USER____ #RuinARapTrack Бонива Эпплбум,0,translated_en,tweet,ru,SMM4H_26_train,@USER____ #RuinARapTrack Boniva Applebum
en_11542,@USER______ что ты можешь мне рассказать о прозаке?,0,translated_en,tweet,ru,SMM4H_26_train,@USER______ anything you can tell me about prozac?
en_6022,"красная конфета — мармеладные конфеты, оранжевая — пастилка",0,translated_en,tweet,ru,SMM4H_26_train,"the red candy is a jelly bean, orange one is a lozenge"
en_13627,оксикодон меня правильно понял,0,translated_en,tweet,ru,SMM4H_26_train,oxycodone got me right
en_3659,"@USER_____ лучше не принимать лоперамид, если только вам не нужно ехать на автобусе или чем-то подобном...",0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ best not to get onto loperamide unless you have to travel by bus or similar...
en_4555,@USER_____ тразодон и амбиен звучат лучше,0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ trazodone and ambien sound better
en_7553,"#Namenda RT @USER______: Боже мой, игроки «Шпор», которые действительно помнят, что им предстоит сыграть еще одну серию, должны быть счастливы.",0,translated_en,tweet,ru,SMM4H_26_train,"#Namenda RT @USER______: Man oh man, the Spurs players who actually remember they have another series to play have to be happy."
en_15104,Только что застрелился ручкой Хумира.  #КРОНС,0,translated_en,tweet,ru,SMM4H_26_train,Just shot myself up with my Humira pen.  #CROHNS
en_9054,"@USER___________ можете ли вы принять таблетку, если принимаете ламотриджин от эпилепсии?",0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ can you take the pill if you're taking lamotrigine for epilepsy?
en_12716,"и я из вас. *сука бьет Меридию всеми когтистыми руками, оставляя жестокие раны на лице* //это справедливо//",0,translated_en,tweet,ru,SMM4H_26_train,"and i of you. *bitch-slaps meridia with all of her clawed hands, leaving violent gashes across her face* //it's only fair//"
en_5586,"Вручение наград #AMWA-MD, @USER___ рассказывает о своем путешествии в социальных сетях; действительно началось с поста в блоге о vioxx",0,translated_en,tweet,ru,SMM4H_26_train,"#AMWA-MD awards event, @USER___ talk on his social media journey; really started with blog post on vioxx"
en_11323,Я не принимал флуоксетин четыре дня.,0,translated_en,tweet,ru,SMM4H_26_train,I haven't taken my fluoxetine in four days.
en_15612,"Слава богу, Салли Филд сегодня забрала свою Бониву... Если бы она упала в обморок на сцене #Оскара с ее хрупкими костями, это было бы неловко.",0,translated_en,tweet,ru,SMM4H_26_train,Thank god Sally Field took her Boniva today... Having her collapse on the #Oscars stage with her brittle shit bones would've been awkward.
en_14846,"ПТСР чрезвычайно трудно лечить. Непонятно, почему сероквель (кветиапин), который является новым методом лечения депрессии, демонизируется.",0,translated_en,tweet,ru,SMM4H_26_train,"PTSD is extremely difficult to treat.Not sure why Seroquel(quetiapine),which is such an emerging treatment in depression, is being demonised"
en_13904,"Анализ ДНК раннего рака молочной железы выявил маркеры рецидива (MedPage Today) – мутации PIK3CA, связанные с летрозолом, имеют преимущество перед тамоксифеном HTTPURL________________",0,translated_en,tweet,ru,SMM4H_26_train,DNA Analysis in Early Breast Ca Reveals Markers of Recurrence (MedPage Today) -- And PIK3CA mutations tied to letrozole benefit over tamoxifen HTTPURL________________
en_1496,"@USER___________, 54 года. У меня не было проблем с тамоксифеном после рака молочной железы. Сейчас, в 69 лет, я не могу терпеть никакие препараты, снижающие эстроген, после рецидива. Я подозреваю, что это потому, что мой естественный уровень эстрогена ниже. Кто-нибудь этим занимается? Подход «один размер подходит всем» не работает",0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ at 54 I had no problem w Tamoxifen following breast cancer. Now at 69 I can't tolerate any estrogen reducers after a recurrence. I suspect it's because my natural levels of estrogen are lower. Is anyone looking into this? 'One size fits all' approach doesn't work
en_7504,"@USER___ #РиоФлю — худший! Я страдаю с 22 июня, когда впервые приехал в Вегас, и до сих пор болен после 7-дневного курса ципро.",0,translated_en,tweet,ru,SMM4H_26_train,@USER___ #RioFlu is the worst! I've been suffering since June 22nd when I first got to Vegas & I'm still ill after a 7-day cycle of Cipro.
en_3294,"@USER____ плюс она раздражает свой Advair, чтобы привлечь внимание",0,translated_en,tweet,ru,SMM4H_26_train,@USER____ plus she huffs her Advair to get attention
en_3613,"у меня сильнейшая изжога, можно сказать нексиум",0,translated_en,tweet,ru,SMM4H_26_train,i have the worst heartburn can we say nexium
en_16595,я люблю оксикодон 😍,0,translated_en,tweet,ru,SMM4H_26_train,i love oxycodone 😍
en_746,"я принимал эликвис и думал, смогу ли я улучшить свою игру? так что теперь я принимаю эликвис и нюхаю кокаин.",0,translated_en,tweet,ru,SMM4H_26_train,"i was taking eliquis and thought, can i up my game? so now i'm taking eliquis  and snorting coke."
en_1105,"@USER______ мы почти все еще здесь :) Надеюсь, Simponi вам подойдет! Рад, что ручка лучше. Ручка #Humira отстой.  #ревм",0,translated_en,tweet,ru,SMM4H_26_train,@USER______  we're mostly still here :)  Hope the Simponi works for you! Glad the pen is better. #Humira pen sucks.  #rheum
en_14790,@USER_______ @USER______ ммао! На этот раз я поставил себе Ципро! Бронхит/инфекция носовых пазух #aintnobodygottimeforthat,0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ @USER______ lmao! I put myself on Cipro this time! Bronchitis/sinus infection #aintnobodygottimeforthat
en_15834,"сегодня я выпила много кофе.. сижу в офисном кресле, подпрыгиваю вверх и вниз и работаю так, будто принимаю 40 мг аддерола 😬😬",0,translated_en,tweet,ru,SMM4H_26_train,i drank mucho coffee today.. i'm sitting in my office chair bouncing up and down and working like i'm on 40 mgd of adderall 😬😬
en_2141,"Мне бы хотелось есть регулярно. О чем это? Метформин или депрессия. Хорошо, что я похудела, несмотря на пирожки с маслом!",0,translated_en,tweet,ru,SMM4H_26_train,I wish I felt like eating regularly. What is that about? Metformin or depression. Good thing is I have lost weight despite butter tarts!
en_15792,"@USER_______ Enbrel и MTX с апреля. Реми только что сказал мне, что у меня слишком высокий уровень воспаления. Следующий шаг — инфузии.",0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ Enbrel & MTX since April. Rheumy just told me my inflammation levels are too high..infusions are the next step.
en_15469,Латуда никогда не покидает моих мыслей.,0,translated_en,tweet,ru,SMM4H_26_train,latuda is never far from my mind.
en_10161,Посмотрел Ципро. И меня отравляют.,0,translated_en,tweet,ru,SMM4H_26_train,Looked up Cipro. And Im being poisoned.
en_657,"ахахахаха 7-й класс @USER__________ &amp; @USER______ сделал тарелку, которая поможет в рекламе",0,translated_en,tweet,ru,SMM4H_26_train,ahhahahaha 7th grade  @USER__________ &amp; @USER______ made a cymbalta can help commercial
en_3003,"до сих пор не знаю, куда пропал мой выванс...",0,translated_en,tweet,ru,SMM4H_26_train,still dont know where my vyvanse disappeared to...
en_4224,"Тисабри и интерфероны относятся к препаратам «Категории С»: в исследованиях на животных он причинял некоторый вред плоду, но эффект на людях неизвестен.",0,translated_en,tweet,ru,SMM4H_26_train,"Tysabri and the interferons are all “Category C” drugs-it caused some harm to fetuses in animal studies, but the effect in humans is unknown"
en_15140,"Не могу начать с одного из этих дней, потому что сегодня мне нужно заменить баклофеновую помпу. Это 3 года.  ;-)",0,translated_en,tweet,ru,SMM4H_26_train,Can't be starting out with one of them days because i have to get my baclofen pump replaced today. It's 3yrs old.  ;-)
en_5669,"Фосамакс связан со многими серьезными побочными эффектами, включая переломы бедренной кости, проблемы с пищеводом и затвердевание челюсти. 1.888.520.5202",0,translated_en,tweet,ru,SMM4H_26_train,"Fosamax has been linked to many severe side effects that include femur  fractures, esophagus problems,& hardening of the jaw. 1.888.520.5202"
en_14936,"пердеть, просто попробуй бесчисленное количество белых пятен, известное, берлинская стена, zostavax taurus, чувак задевает задницу, новости: Джеймс Кэмерон занимается серфингом, больной бо",0,translated_en,tweet,ru,SMM4H_26_train,fart just taste the myriad white-out known the berlin wall zostavax taurus dude edges your butt news: james cameron surfs sick bo
en_6585,Слава богу за вывансе,0,translated_en,tweet,ru,SMM4H_26_train,Thank god for vyvanse
en_13310,"@USER_______ это вывансе. и поскольку ты ведешь себя немного дерьмо, завтра в первый же час тебя выбьют из мешка",0,translated_en,tweet,ru,SMM4H_26_train,"@USER_______ it is vyvanse. and since you're being a little shit, you're getting a sack tap tomorrow in first hour"
en_10723,"@USER_________ @USER__________ анти-тревога/депрессия - это цимбалта, а Визанна предназначалась только для эндопрогестерона.",0,translated_en,tweet,ru,SMM4H_26_train,@USER_________ @USER__________ anti anxiety/depression is the cymbalta and Visanne was for Endo progesterone only
en_12260,"rt @USER_____: в лаборатории учёный радуется. гибриды производят клоназепам и флуоксетин. он собирает их в букет, чтобы забрать",0,translated_en,tweet,ru,SMM4H_26_train,"rt @USER_____: in the lab, a scientist rejoices. the hybrids are producing clonazepam n  fluoxetine. he gathers them in a bouquet to take t'"
en_9633,"Вы могли бы подумать, что среди всех этих чертовых людей, которых я знаю, я смогу найти какой-нибудь чертов аддерол :/",0,translated_en,tweet,ru,SMM4H_26_train,You would think with all the fucking people i know id be able to find some damn adderall :/
en_6843,@USER______ эффективно и работает,0,translated_en,tweet,ru,SMM4H_26_train,@USER______ effient though and it works
en_4268,"@USER________ Я бы хотел стать технологическим координатором!  спасибо, будет х. и я хотел бы быть специалистом по опросам! спасибо, Элла.",0,translated_en,tweet,ru,SMM4H_26_train,"@USER________ i would love to be the technology coordinator!  thank you, will h. and i would like to be the survey specialist! thanks, ella."
en_5491,Я говорила «Тамоксифен» миллион раз… во время полуденных новостей мои губы сказали: «Не сегодня».  #ТВПроблемы,0,translated_en,tweet,ru,SMM4H_26_train,"I've said Tamoxifen a million times... during noon news my lips said, not today.  #TVProblems"
en_7047,"«@USER______: ненавижу, как я начинаю думать обо всем прямо перед сном… депрессия — отстой». цимбалта может помочь",0,translated_en,tweet,ru,SMM4H_26_train,“@USER______: i hate how i start thinking about everything right when i'm about to go to sleep... depression sucks.” cymbalta can help
en_15266,@USER_______ и смерть. Не предлагайте росиглитазон в вашем ОБСЕ.,0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ and death. Don't suggest rosiglitazone in your OSCE
en_17008,Сегодня провожу свое первое интервью с исследователем @USER____ и пациентом тисабри. Затем снова в больницу за новыми стероидами.,0,translated_en,tweet,ru,SMM4H_26_train,Doing my first interview with @USER____ researcher today & tysabri patient. Then back into hospital for more steroids
en_12504,Продолжительная терапия тамоксифеном может увеличить риск рака эндометрия HTTPURL________________ HTTPURL________________,0,translated_en,tweet,ru,SMM4H_26_train,Extended tamoxifen therapy may increase risk of endometrial cancer HTTPURL________________ HTTPURL________________
en_1874,@USER________ Я использую Миралакс в качестве преследователя со своим бельведерским чуваком.,0,translated_en,tweet,ru,SMM4H_26_train,@USER________ I use miralax as a chaser with my Belvederes dawg
en_10175,"«Это все, чего я хочу в жизни: чтобы эта боль казалась целенаправленной».  — Прозак Нэйшн, Элизабет Вурцель.",0,translated_en,tweet,ru,SMM4H_26_train,"“That is all I want in life: for this pain to seem purposeful.”  —Prozac Nation, Elizabeth Wurtzel."
en_2429,"Либоло? RT @USER______: Сибумбу? *шая ливало, в то же время* ""@USER_____: @USER______ @USER____ Бо посередине*прячется*""",0,translated_en,tweet,ru,SMM4H_26_train,"Libolo? RT @USER______: Sibumbu ? *shaya livalo, same time* ""@USER_____: @USER______ @USER____ there's bo in the middle*hides*"""
en_7322,"rt @USER__________: @USER___ @USER__ ох ох ох ох! это чертовски идеально... поищи оланзапин... ола, лечит психические расстройства. будь здоров…",0,translated_en,tweet,ru,SMM4H_26_train,rt @USER__________: @USER___ @USER__ oh oh oh oh! this is too fucking perfect...look up olanzapine...ola be curing mental disorders. be hea…
en_12350,"@USER___________ Дай мне поспать, а потом я тебе сообщу. Но я не употребляю никотин уже 6 дней, и что, если он вернется ко мне?",0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ Let me sleep on it and then I'll let you know. But I've been nicotine free for 6 days now and what if it gets back into me?
en_8242,Эта реклама Прадакса жуткая..,0,translated_en,tweet,ru,SMM4H_26_train,That pradaxa commercial is creepy..
en_5174,Ципрофлоксацин — мое любимое лекарство.,0,translated_en,tweet,ru,SMM4H_26_train,ciprofloxacin is my fav med to pronounce.
en_16378,Заместительная гормональная терапия связана с повышенным риском рака молочной железы у женщин в Корее.  HTTPURL________________,0,translated_en,tweet,ru,SMM4H_26_train,Hormone replacement therapy is associated with an increased risk of breast cancer of women in Korea.  HTTPURL________________
en_936,@USER_________ @USER___________ Я принимал Энбрел и Преднизолон одновременно.  #ревм,0,translated_en,tweet,ru,SMM4H_26_train,@USER_________ @USER___________ I was in Enbrel and Prednisone at the same time.  #rheum
en_10043,"@USER____ оставайся позитивным, братан. Эй, ты проверил, удалось ли освободить Хумиру от компании Эбботт?",0,translated_en,tweet,ru,SMM4H_26_train,@USER____ stay positive bro. Hey did you check into getting that Humira free from the abbott company?
en_3117,"Только ACT может заставить выванс почувствовать, что он перестал работать после 2-го раздела #brainsdead",0,translated_en,tweet,ru,SMM4H_26_train,Only the ACT can make a vyvanse feel like it has stop working after the 2nd section #brainsdead
en_2147,"@USER________: Депрессия причиняет боль, цимбалта может помочь.",0,translated_en,tweet,ru,SMM4H_26_train,"@USER________: Depression hurts, cymbalta can help."
en_4227,мама теперь может вернуться к прозаку в любой день...  #cantdeal #hypercritical,0,translated_en,tweet,ru,SMM4H_26_train,mom can go back on her prozac any day now...  #cantdeal #hypercritical
en_14231,"Полагаю, @USER________ только что представил Аводарт на церемонии открытия #RyderCup.",0,translated_en,tweet,ru,SMM4H_26_train,I believe @USER________ just launched an Avodart into the #RyderCup opening ceremonies.
en_10875,#AHA14: 75% пациентов с непереносимостью статинов переносили аторвастатин в дозе 20 мг/сут!,0,translated_en,tweet,ru,SMM4H_26_train,#AHA14: 75% of statin intolerant patients tolerated atorvastatin 20mg/d!
en_11809,@USER________ Благодаря Аддераллу я стал профессиональным дизайнером террас.,0,translated_en,tweet,ru,SMM4H_26_train,@USER________ Adderall had me becoming a professional patio designer
en_1592,"Привет, есть ли кто-нибудь, у кого есть Т1, кто принимает метформин и у кого диагностирован дефицит витамина B12? Еще одна струна к моему D-смычку #DOC #ourD",0,translated_en,tweet,ru,SMM4H_26_train,"Hi, Anyone out there who is T1 & taking Metformin & been diagnosed with a vitamin B12 deficiency? Another string to my D bow #DOC #ourD"
en_5337,"я встал с постели и amp; не чувствуй себя таким опустошенным. спал нормально, просыпался несколько раз, но думаю, что прием #венлафаксина на ночь может помочь мне #день13",0,translated_en,tweet,ru,SMM4H_26_train,"i’m out of bed &amp; don’t feel so wiped out. slept ok, woke a few times but think taking #venlafaxine at night might work better for me #day13"
en_17480,@USER_____ @USER______ Оксибутинин решил бы вашу проблему.,0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ @USER______ Oxybutynin would have solved your problem.
en_1290,"Все следующие препараты влияют на ренин-ангиотензиновую систему, КРОМЕ: A. гидралазин B. валсартан C. лозартан D. периндоприл E. лизиноприл",0,translated_en,tweet,ru,SMM4H_26_train,All of the following drugs affect the renin—angiotensin system EXCEPT:  A. hydralazine B. valsartan C. losartan D. perindopril E. lisinopril
